size,stength,density,c_P,time_c_P,time_train,c_V,time_c_V,c1_P,time_c1_P,c2_P,time_c2_P,c2_SOS,time_c2_SOS,c2_V,time_c2_V
10,0.1,3,"[(0.22430419921875, 1.9587516784667969), (0.09937286376953125, 1.3662338256835938), (0.12722015380859375, 1.4986038208007812), (0.15192031860351562, 1.6160964965820312), (0.3882408142089844, 2.7265548706054688), (0.3882408142089844, 2.7265548706054688), (0.5398750305175781, 3.4313201904296875), (0.10862350463867188, 1.4100074768066406), (0.15192031860351562, 1.6160964965820312), (0.13055801391601562, 1.5143394470214844)]",4.341250896453857,3.7242307662963867,"[(0.19, 0.79), (0.1, 0.68), (0.12, 0.71), (0.14, 0.72), (0.31, 0.92), (0.3, 0.87), (0.39, 0.91), (0.12, 0.61), (0.14, 0.73), (0.13, 0.67)]",0.0,[0.02 0.01 0.01 0.01 0.03 0.03 0.05 0.01 0.01 0.01],11.971361637115479,[1.53 1.07 1.17 1.26 2.13 2.13 2.68 1.10 1.26 1.18],74.99326729774475,[0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15 0.15],166.34553241729736,[0.21 0.18 0.19 0.19 0.24 0.23 0.24 0.16 0.19 0.18],18304.13047504425
